1.00E-08,1498,2875.2
5.00E-08,1490,2878.9
1.00E-07,1330,2540.9
5.00E-07,1494,2829
1.00E-06,1460,2713.8
5.00E-06,1456,2750.7
1.00E-05,1425,2671.6
5.00E-05,1462,2746.8
